,age,job,marital,education,default,housing,loan,contact,month,day_week,campaign,previous,poutcome,subscribed
463,31,2,3,3,1,3,1,2,7,4,1,0,2,no
464,32,8,2,4,1,1,1,2,7,4,1,0,2,no
465,44,1,2,4,1,3,3,2,7,4,1,0,2,no
466,39,5,2,2,2,1,1,2,7,4,1,0,2,no
467,57,5,2,6,2,3,1,2,7,4,3,0,2,no
468,52,1,2,1,1,3,1,2,7,4,1,0,2,no
469,42,5,2,7,1,1,1,2,7,4,1,0,2,yes
470,42,10,3,6,2,2,2,2,7,4,1,0,2,no
471,43,5,4,6,1,3,1,2,7,4,1,0,2,no
472,31,1,1,4,1,1,1,2,7,4,1,0,2,no
473,29,1,2,7,2,3,1,2,7,4,1,0,2,no
474,57,2,1,1,1,1,1,2,7,4,2,0,2,no
475,44,2,2,3,2,1,1,2,7,4,1,0,2,no
476,59,12,2,8,2,1,1,2,7,4,1,0,2,no
477,39,2,2,1,2,1,1,2,7,4,1,0,2,no
478,57,6,2,7,1,1,1,2,7,4,1,0,2,no
479,41,5,2,8,2,1,1,2,7,4,1,0,2,no
480,37,10,3,4,2,1,3,2,7,4,1,0,2,no
481,38,8,2,4,1,3,1,2,7,4,1,0,2,no
482,42,6,2,1,1,1,1,2,7,4,1,0,2,no
483,49,12,2,8,2,3,1,2,7,4,1,0,2,no
484,54,5,2,2,2,3,3,2,7,4,1,0,2,no
485,36,1,2,7,1,2,2,2,7,4,2,0,2,no
486,32,1,3,7,2,1,1,2,7,4,1,0,2,no
487,35,10,2,6,1,3,1,2,7,4,1,0,2,no
488,45,4,2,6,2,1,1,2,7,4,2,0,2,no
489,56,10,2,8,1,3,1,2,7,4,2,0,2,no
490,34,10,2,7,1,3,1,2,7,4,2,0,2,no
491,41,11,2,3,2,1,1,2,7,4,2,0,2,no
492,41,8,2,3,1,1,1,2,7,4,2,0,2,no
493,36,2,2,3,2,1,1,2,7,4,1,0,2,no
494,32,1,3,7,2,2,2,2,7,4,1,0,2,no
495,31,8,2,4,2,2,2,2,7,4,1,0,2,no
496,38,10,2,6,1,3,1,2,7,4,1,0,2,no
497,35,1,1,7,2,3,1,2,7,4,1,0,2,no
498,53,1,2,6,1,3,1,2,7,4,2,0,2,no
499,51,1,2,2,2,3,1,2,7,4,1,0,2,no
500,56,3,2,7,2,1,1,2,7,4,1,0,2,no
501,33,1,2,3,1,2,2,2,7,4,1,0,2,no
502,33,1,2,3,1,1,1,2,7,4,1,0,2,no
503,51,8,1,4,2,3,1,2,7,4,1,0,2,no
504,39,8,2,4,2,3,1,2,7,4,1,0,2,yes
505,45,3,2,7,1,1,1,2,7,4,1,0,2,no
506,40,10,3,7,1,1,1,2,7,4,3,0,2,no
507,60,12,3,8,2,3,1,2,7,4,1,0,2,no
508,33,10,2,7,1,3,1,2,7,4,1,0,2,no
509,47,2,2,4,2,3,1,2,7,4,1,0,2,no
510,48,2,2,1,1,1,1,2,7,4,1,0,2,no
511,43,3,2,4,1,1,1,2,7,4,2,0,2,no
512,37,5,2,7,1,3,1,2,7,4,1,0,2,no
513,50,8,2,3,1,3,3,2,7,4,1,0,2,no
514,59,3,2,4,1,3,1,2,7,4,1,0,2,no
515,32,10,2,8,2,3,1,2,7,4,2,0,2,no
516,42,4,3,1,2,3,1,2,7,4,1,0,2,no
517,52,2,2,1,1,1,1,2,7,4,2,0,2,no
518,42,2,2,8,2,1,1,2,7,4,2,0,2,no
519,42,1,2,8,1,1,1,2,7,4,1,0,2,no
520,40,5,2,3,2,2,2,2,7,4,1,0,2,no
521,38,2,2,3,1,1,1,2,7,4,1,0,2,no
522,39,2,2,2,1,3,1,2,7,4,1,0,2,no
523,39,2,2,2,1,1,1,2,7,4,1,0,2,no
524,38,1,2,4,1,1,1,2,7,4,1,0,2,no
525,47,1,3,8,2,3,1,2,7,4,1,0,2,no
526,30,8,3,4,1,1,1,2,7,4,1,0,2,no
527,38,1,1,4,1,3,3,2,7,4,2,0,2,no
528,39,10,1,7,1,1,1,2,7,4,1,0,2,no
529,44,1,2,4,1,1,1,2,7,4,2,0,2,no
530,36,1,2,4,1,1,1,2,7,4,2,0,2,no
531,41,8,4,4,2,3,3,2,7,4,1,0,2,no
532,41,2,2,2,1,1,1,2,7,4,1,0,2,no
533,35,2,2,3,1,1,1,2,7,4,2,0,2,no
534,41,10,2,4,1,1,1,2,7,4,1,0,2,no
535,36,8,2,4,2,1,1,2,7,4,1,0,2,no
536,35,1,3,4,1,3,3,2,7,4,1,0,2,no
537,33,2,3,1,2,1,1,2,7,4,1,0,2,no
538,38,1,3,2,2,1,1,2,7,4,1,0,2,no
539,33,7,2,7,1,1,1,2,7,4,1,0,2,no
540,55,7,2,8,2,1,1,2,7,4,1,0,2,no
541,36,2,3,3,2,1,1,2,7,4,1,0,2,no
542,57,10,2,6,2,1,3,2,7,4,1,0,2,no
543,32,3,3,7,1,3,1,2,7,4,2,0,2,no
544,30,7,3,4,1,3,1,2,7,4,1,0,2,no
545,43,1,2,6,1,3,3,2,7,4,2,0,2,no
546,46,1,2,7,1,1,1,2,7,4,2,0,2,no
547,35,1,1,4,1,1,3,2,7,4,2,0,2,no
548,34,1,3,7,1,3,3,2,7,4,1,0,2,no
549,50,2,2,1,2,2,2,2,7,4,1,0,2,no
550,39,1,3,7,1,1,1,2,7,4,2,0,2,no
551,39,2,2,3,2,1,1,2,7,4,1,0,2,no
552,42,3,2,2,1,1,1,2,7,4,2,0,2,no
553,57,6,2,7,1,3,1,2,7,4,1,0,2,no
554,45,2,2,1,2,1,1,2,7,4,1,0,2,no
555,40,10,2,1,1,1,3,2,7,4,1,0,2,no
556,42,2,2,4,1,1,3,2,7,4,3,0,2,yes
557,40,10,2,1,1,1,1,2,7,4,1,0,2,no
558,38,2,3,1,2,1,1,2,7,4,1,0,2,no
559,39,2,2,2,2,3,3,2,7,4,1,0,2,no
560,41,2,2,1,1,1,1,2,7,4,1,0,2,no
561,39,2,2,2,2,3,1,2,7,4,1,0,2,no
562,41,2,2,1,1,3,3,2,7,4,1,0,2,no
563,45,1,2,7,2,1,1,2,7,4,1,0,2,no
564,35,1,1,7,1,2,2,2,7,4,1,0,2,no
565,35,1,2,2,1,3,1,2,7,4,1,0,2,no
566,49,2,2,4,2,1,1,2,7,4,1,0,2,no
567,36,10,2,8,1,1,1,2,7,4,2,0,2,no
568,23,1,3,7,1,1,1,2,7,4,3,0,2,no
569,43,11,2,7,2,2,2,2,7,4,2,0,2,no
570,49,3,2,6,1,2,2,2,7,4,2,0,2,no
571,36,10,2,6,1,2,2,2,7,4,2,0,2,no
572,51,2,2,3,2,3,1,2,7,4,2,0,2,no
573,56,6,2,1,2,3,3,2,7,4,4,0,2,no
574,45,4,2,4,1,1,1,2,7,4,2,0,2,no
575,42,1,2,4,1,1,1,2,7,4,3,0,2,no
576,41,1,1,4,1,1,1,2,7,4,4,0,2,no
577,32,8,2,4,2,1,3,2,7,4,2,0,2,no
578,46,5,2,7,1,1,1,2,7,4,2,0,2,no
579,37,2,2,8,1,1,1,2,7,4,3,0,2,no
580,53,5,2,7,2,1,1,2,7,4,1,0,2,no
581,30,2,2,1,1,1,1,2,7,4,2,0,2,no
582,45,12,2,8,2,1,1,2,7,4,1,0,2,no
583,24,10,3,6,1,1,3,2,7,4,2,0,2,no
584,45,12,2,8,2,1,1,2,7,4,1,0,2,no
585,34,1,3,7,1,1,3,2,7,4,2,0,2,no
586,41,5,2,7,2,1,1,2,7,4,2,0,2,no
587,59,2,2,1,1,3,1,2,7,4,2,0,2,no
588,45,2,2,1,2,1,1,2,7,4,1,0,2,no
589,54,2,2,2,2,1,1,2,7,4,5,0,2,no
590,32,10,2,6,1,1,1,2,7,4,3,0,2,no
591,33,10,4,6,1,3,1,2,7,4,2,0,2,no
592,32,1,2,7,1,1,1,2,7,4,1,0,2,no
593,34,8,3,4,1,2,2,2,7,4,2,0,2,no
594,46,5,2,7,1,1,1,2,7,4,2,0,2,no
595,57,10,2,6,1,3,1,2,7,4,4,0,2,no
596,42,10,2,3,1,1,1,2,7,4,1,0,2,no
597,48,1,2,6,1,3,1,2,7,4,2,0,2,no
598,58,1,1,7,2,3,1,2,7,4,1,0,2,no
599,34,8,2,4,1,1,1,2,7,4,1,0,2,no
600,32,1,3,7,1,3,3,2,7,4,1,0,2,no
601,48,2,2,3,1,1,1,2,7,4,2,0,2,no
602,47,2,2,3,1,1,1,2,7,4,1,0,2,no
603,31,8,2,4,2,1,1,2,7,4,1,0,2,no
604,32,1,3,7,1,3,1,2,7,4,1,0,2,no
605,32,1,3,7,1,1,1,2,7,4,1,0,2,no
606,36,8,2,4,1,1,1,2,7,4,1,0,2,no
607,53,2,2,1,2,1,3,2,7,4,2,0,2,no
608,37,2,2,3,2,1,1,2,7,4,5,0,2,no
609,50,8,2,4,1,1,1,2,7,4,1,0,2,no
610,46,2,2,2,1,3,1,2,7,4,2,0,2,no
611,41,1,2,4,1,1,1,2,7,4,1,0,2,no
612,43,2,3,1,1,1,1,2,7,4,1,0,2,no
613,51,5,2,7,1,3,1,2,7,4,3,0,2,no
614,38,1,2,7,1,3,1,2,7,4,1,0,2,no
615,41,10,2,2,1,3,1,2,7,4,2,0,2,no
616,39,8,2,4,2,1,1,2,7,4,4,0,2,no
617,52,2,2,1,1,1,1,2,7,4,2,0,2,no
618,37,10,2,6,1,3,1,2,7,4,2,0,2,no
619,41,1,2,3,1,3,1,2,7,4,3,0,2,no
620,46,1,1,7,1,3,3,2,7,4,1,0,2,no
621,47,10,2,6,1,1,1,2,7,4,4,0,2,no
622,35,10,2,6,1,1,1,2,7,4,3,0,2,no
623,38,8,2,4,2,1,1,2,7,4,2,0,2,no
624,30,2,3,8,1,3,3,2,7,4,2,0,2,no
625,46,2,2,3,1,3,2,2,7,4,1,0,2,no
626,30,10,2,6,1,1,1,2,7,4,1,0,2,no
627,35,8,3,1,1,1,1,2,7,4,1,0,2,no
628,58,1,2,8,2,3,1,2,7,4,2,0,2,no
629,40,10,2,6,1,1,1,2,7,4,2,0,2,no
630,34,10,2,7,1,1,1,2,7,4,2,0,2,no
631,30,1,3,7,1,1,1,2,7,4,1,0,2,no
632,38,8,2,2,1,1,1,2,7,4,2,0,2,no
633,55,5,3,1,1,1,1,2,7,4,1,0,2,no
634,55,5,2,7,2,3,1,2,7,4,3,0,2,no
635,45,10,3,6,1,3,1,2,7,4,2,0,2,no
636,36,1,2,7,1,3,3,2,7,4,2,0,2,no
637,32,1,3,7,1,1,1,2,7,4,2,0,2,no
638,35,10,2,8,2,3,1,2,7,4,3,0,2,no
639,55,5,1,7,1,3,1,2,7,4,5,0,2,no
640,49,4,2,1,2,2,2,2,7,4,2,0,2,no
641,29,1,2,4,1,3,1,2,7,4,3,0,2,no
642,34,2,2,1,1,3,1,2,7,4,2,0,2,no
643,54,6,2,4,2,3,1,2,7,4,1,0,2,no
644,36,10,3,6,1,1,2,2,7,4,2,0,2,no
645,30,5,3,7,1,3,1,2,7,4,3,0,2,no
646,33,4,1,7,1,1,1,2,7,4,1,0,2,no
647,37,2,2,4,1,1,1,2,7,4,1,0,2,no
648,36,10,4,3,2,3,1,2,7,4,2,0,2,no
649,33,2,2,4,1,1,1,2,7,4,1,0,2,no
650,32,4,2,4,1,3,1,2,7,4,1,0,2,no
651,32,4,2,4,1,1,1,2,7,4,1,0,2,no
652,50,2,2,1,2,3,1,2,7,4,1,0,2,no
653,39,2,2,3,1,1,3,2,7,4,2,0,2,no
654,51,2,1,8,2,3,3,2,7,4,2,0,2,no
655,33,12,2,4,1,1,1,2,7,4,2,0,2,no
656,33,8,2,1,1,1,1,2,7,4,4,0,2,no
657,56,5,2,7,2,1,3,2,7,4,2,0,2,no
658,39,5,1,7,2,3,1,2,7,4,2,0,2,no
659,33,7,3,7,1,1,1,2,7,4,3,0,2,no
660,59,6,1,1,2,1,1,2,7,4,2,0,2,no
661,42,1,3,8,1,3,1,2,7,4,3,0,2,no
662,43,8,2,4,1,1,3,2,7,4,1,0,2,no
663,35,1,2,7,1,2,2,2,7,4,3,0,2,no
664,46,2,2,2,2,3,1,2,7,4,2,0,2,no
665,27,10,2,3,1,1,3,2,7,4,2,0,2,no
666,47,1,1,7,1,3,1,2,7,4,3,0,2,no
667,31,1,3,7,1,1,1,2,7,4,2,0,2,no
668,32,2,2,3,1,3,1,2,7,4,1,0,2,no
669,54,1,2,4,1,1,1,2,7,4,3,0,2,no
670,56,5,2,7,2,1,1,2,7,4,1,0,2,no
671,48,8,3,4,2,3,1,2,7,4,2,0,2,no
672,44,1,2,4,1,3,1,2,7,4,2,0,2,no
673,46,1,2,4,1,1,3,2,7,4,2,0,2,no
674,45,8,2,4,1,3,1,2,7,4,2,0,2,no
675,43,1,2,6,1,1,3,2,7,4,2,0,2,no
676,40,1,3,4,2,1,1,2,7,4,2,0,2,no
677,56,5,2,7,1,3,1,2,7,4,2,0,2,no
678,47,3,2,6,1,1,1,2,7,4,2,0,2,no
679,39,5,1,7,2,3,1,2,7,4,3,0,2,no
680,48,10,2,1,2,1,1,2,7,4,2,0,2,no
681,45,4,2,6,2,3,1,2,7,4,2,0,2,yes
682,36,7,2,7,1,1,1,2,7,4,2,0,2,no
683,49,5,2,6,2,3,1,2,7,4,2,0,2,no
684,46,8,2,4,1,1,1,2,7,4,3,0,2,no
685,38,2,2,3,1,3,1,2,7,4,2,0,2,no
686,50,4,2,1,2,3,2,2,7,4,2,0,2,no
687,27,1,3,4,1,3,1,2,7,4,2,0,2,no
688,40,10,2,6,2,3,1,2,7,4,3,0,2,no
689,46,5,2,7,1,3,1,2,7,4,2,0,2,no
690,40,1,1,7,1,3,1,2,7,4,3,0,2,no
691,33,5,3,7,1,1,1,2,7,4,2,0,2,no
692,54,6,2,4,1,3,1,2,7,4,2,0,2,no
693,52,2,2,1,2,3,1,2,7,4,2,0,2,no
694,53,1,2,7,2,3,1,2,7,4,6,0,2,no
695,49,8,2,4,2,1,1,2,7,4,3,0,2,no
696,42,2,2,1,2,1,1,2,7,4,2,0,2,no
697,49,4,2,1,1,1,1,2,7,4,3,0,2,no
698,40,3,2,3,1,1,1,2,7,4,2,0,2,no
699,59,1,2,7,2,1,1,2,7,4,2,0,2,no
700,51,7,2,3,1,3,1,2,7,4,2,0,2,no
701,57,4,2,2,2,3,1,2,7,4,2,0,2,no
702,38,7,1,3,1,3,1,2,7,4,3,0,2,no
703,52,7,2,7,1,1,1,2,7,4,3,0,2,no
704,26,11,3,3,1,3,1,2,7,4,3,0,2,no
705,35,1,2,7,1,3,3,2,7,4,2,0,2,no
706,51,1,2,7,1,1,1,2,7,4,4,0,2,no
707,43,2,2,1,2,3,3,2,7,4,2,0,2,no
708,42,1,2,4,2,3,1,2,7,4,2,0,2,no
709,60,6,1,7,2,3,1,2,7,4,2,0,2,no
710,36,2,2,3,1,3,1,2,7,4,2,0,2,no
711,57,5,2,7,2,1,1,2,7,4,3,0,2,no
712,35,9,3,7,2,1,1,2,7,4,5,0,2,no
713,30,1,2,7,1,1,1,2,7,4,2,0,2,no
714,43,8,2,4,1,1,1,2,7,4,2,0,2,no
715,40,10,2,3,1,1,1,2,7,4,2,0,2,no
716,45,10,2,7,1,1,1,2,7,4,3,0,2,no
717,56,6,2,4,1,1,1,2,7,4,5,0,2,no
718,46,12,2,2,1,1,1,2,7,4,3,0,2,no
719,41,2,2,1,1,3,1,2,7,4,2,0,2,no
720,42,1,2,7,1,3,1,2,7,4,2,0,2,no
721,56,2,2,1,1,1,1,2,7,4,2,0,2,no
722,43,3,2,1,1,3,1,2,7,4,3,0,2,no
723,34,2,2,1,1,1,1,2,7,4,4,0,2,no
724,38,8,2,4,1,3,1,2,7,4,2,0,2,no
725,40,10,2,3,1,1,1,2,7,4,2,0,2,no
726,38,1,2,4,1,1,1,2,7,4,4,0,2,no
727,48,3,2,7,1,3,1,2,7,4,2,0,2,no
728,27,2,2,3,2,3,1,2,7,4,3,0,2,no
729,24,10,3,6,1,1,1,2,7,4,2,0,2,no
730,47,1,3,8,2,3,3,2,7,4,2,0,2,no
731,48,2,2,6,2,1,1,2,7,4,3,0,2,no
732,31,1,3,4,1,3,3,2,7,4,2,0,2,no
733,39,7,3,1,2,3,1,2,7,4,4,0,2,no
734,41,10,3,7,2,1,1,2,7,4,3,0,2,no
735,49,2,2,1,2,3,1,2,7,4,3,0,2,no
736,56,6,2,1,1,1,1,2,7,4,2,0,2,no
737,49,1,2,4,1,1,1,2,7,4,2,0,2,no
738,47,11,1,7,1,1,1,2,7,4,3,0,2,no
739,44,2,2,8,2,3,1,2,7,4,3,0,2,no
740,48,1,1,4,1,1,1,2,7,4,2,0,2,no
741,55,4,2,1,1,3,3,2,7,4,2,0,2,no
742,59,5,2,1,2,3,1,2,7,4,5,0,2,no
743,44,10,3,6,1,3,2,2,7,4,2,0,2,no
744,46,2,2,3,1,1,3,2,7,4,3,0,2,no
745,39,2,1,2,2,3,1,2,7,4,2,0,2,no
746,38,11,2,1,2,3,3,2,7,4,2,0,2,no
747,36,8,2,4,1,3,1,2,7,4,2,0,2,no
748,29,1,3,7,1,1,1,2,7,4,3,0,2,no
749,31,10,3,6,1,3,1,2,7,4,3,0,2,no
750,30,8,1,3,1,1,3,2,7,4,2,0,2,no
751,36,2,2,1,1,3,1,2,7,4,3,0,2,no
752,60,2,2,6,1,1,1,2,7,4,3,0,2,no
753,36,1,2,7,1,3,1,2,7,4,3,0,2,no
754,32,8,2,4,1,1,1,2,7,4,3,0,2,no
755,39,2,2,3,2,3,1,2,7,4,2,0,2,no
756,30,8,2,7,1,3,1,2,7,5,3,0,2,no
757,39,2,2,1,2,1,1,2,7,5,3,0,2,no
758,37,2,2,3,2,3,1,2,7,5,3,0,2,no
759,39,2,2,6,2,3,1,2,7,5,3,0,2,no
760,46,2,2,1,1,1,1,2,7,5,3,0,2,no
761,43,11,2,1,1,1,1,2,7,5,4,0,2,no
762,37,8,2,4,1,3,1,2,7,5,2,0,2,no
763,30,12,2,7,2,1,1,2,7,5,3,0,2,no
764,38,10,2,6,1,1,1,2,7,5,2,0,2,no
765,31,10,2,7,1,3,1,2,7,5,3,0,2,no
766,44,1,2,7,1,1,1,2,7,5,2,0,2,no
767,44,7,2,7,2,1,1,2,7,5,2,0,2,no
768,38,10,2,8,2,2,2,2,7,5,2,0,2,no
769,30,9,3,4,2,1,1,2,7,5,3,0,2,no
770,37,2,2,1,2,2,2,2,7,5,2,0,2,no
771,54,4,1,8,1,3,1,2,7,5,2,0,2,no
772,41,5,2,8,2,3,1,2,7,5,2,0,2,no
773,43,10,2,6,1,1,1,2,7,5,2,0,2,no
774,38,4,2,3,1,1,1,2,7,5,2,0,2,no
775,41,2,2,1,1,3,1,2,7,5,2,0,2,no
776,38,2,3,8,2,1,3,2,7,5,2,0,2,no
777,33,2,2,3,1,2,2,2,7,5,3,0,2,no
778,32,1,2,4,1,3,1,2,7,5,2,0,2,no
779,30,8,2,4,2,1,1,2,7,5,2,0,2,no
780,43,10,2,2,1,3,1,2,7,5,3,0,2,no
781,30,8,2,4,2,3,1,2,7,5,1,0,2,no
782,36,10,1,6,1,1,1,2,7,5,1,0,2,no
783,38,2,2,2,1,2,2,2,7,5,3,0,2,no
784,35,2,3,2,1,3,1,2,7,5,3,0,2,no
785,50,7,2,7,1,1,1,2,7,5,1,0,2,no
786,38,2,2,3,1,3,1,2,7,5,6,0,2,no
787,58,1,2,1,2,1,3,2,7,5,2,0,2,no
788,50,10,2,6,1,3,1,2,7,5,4,0,2,no
789,33,2,3,3,2,1,1,2,7,5,1,0,2,no
790,33,2,3,3,2,2,2,2,7,5,1,0,2,no
791,44,5,3,7,2,3,3,2,7,5,1,0,2,no
792,31,5,2,4,1,1,1,2,7,5,1,0,2,no
793,40,3,2,3,1,1,1,2,7,5,3,0,2,no
794,28,12,3,3,2,1,1,2,7,5,1,0,2,no
795,36,8,3,8,1,3,1,2,7,5,1,0,2,no
796,44,2,3,4,1,1,1,2,7,5,1,0,2,no
797,38,2,1,8,1,3,1,2,7,5,1,0,2,no
798,33,2,2,3,1,2,2,2,7,5,1,0,2,no
799,39,2,1,2,2,3,3,2,7,5,1,0,2,no
800,47,2,3,1,2,3,1,2,7,5,1,0,2,no
801,47,8,1,4,1,1,1,2,7,5,1,0,2,no
802,35,3,3,6,1,1,1,2,7,5,1,0,2,no
803,42,1,1,7,1,1,1,2,7,5,1,0,2,no
804,36,1,2,4,1,1,1,2,7,5,3,0,2,no
805,35,12,2,2,1,1,1,2,7,5,2,0,2,no
806,36,8,3,8,1,3,1,2,7,5,1,0,2,no
807,56,3,2,7,2,3,1,2,7,5,2,0,2,no
808,26,1,3,4,1,1,1,2,7,5,2,0,2,no
809,31,1,3,7,1,3,3,2,7,5,1,0,2,no
810,57,7,3,4,2,1,1,2,7,5,1,0,2,no
811,39,8,2,4,1,1,1,2,7,5,1,0,2,no
812,43,2,2,4,1,3,1,2,7,5,1,0,2,no
813,50,1,2,7,1,1,1,2,7,5,1,0,2,no
814,52,2,3,4,2,2,2,2,7,5,1,0,2,no
815,39,2,1,3,1,1,1,2,7,5,1,0,2,no
816,44,10,3,8,2,3,1,2,7,5,1,0,2,no
817,36,4,2,1,1,3,1,2,7,5,1,0,2,no
818,54,5,2,4,2,3,1,2,7,5,1,0,2,no
819,27,1,3,3,1,3,1,2,7,5,2,0,2,no
820,31,1,3,7,1,1,1,2,7,5,1,0,2,yes
821,31,1,2,7,2,1,1,2,7,5,1,0,2,no
822,28,2,2,2,1,1,1,2,7,5,1,0,2,no
823,31,5,3,7,1,3,1,2,7,5,1,0,2,no
824,30,5,1,4,1,1,3,2,7,5,1,0,2,no
825,52,10,2,6,1,3,1,2,7,5,2,0,2,no
826,37,10,1,6,1,1,1,2,7,5,1,0,2,no
827,30,8,2,7,1,3,1,2,7,5,6,0,2,no
828,45,2,2,3,2,3,3,2,7,5,1,0,2,no
829,54,10,2,7,1,3,1,2,7,5,1,0,2,no
830,49,3,2,3,1,3,1,2,7,5,1,0,2,no
831,44,1,2,4,1,1,1,2,7,5,3,0,2,no
832,28,9,3,3,2,3,3,2,7,5,2,0,2,yes
833,53,10,2,4,1,3,1,2,7,5,1,0,2,no
834,45,2,2,3,2,3,1,2,7,5,1,0,2,no
835,45,2,2,3,2,1,1,2,7,5,1,0,2,no
836,51,1,2,4,2,3,1,2,7,5,1,0,2,no
837,41,2,2,3,2,3,1,2,7,5,1,0,2,no
838,43,10,2,6,1,3,1,2,7,5,4,0,2,no
839,31,1,3,7,1,3,1,2,7,5,2,0,2,no
840,39,1,3,8,1,3,1,2,7,5,1,0,2,no
841,38,10,2,6,1,1,1,2,7,5,1,0,2,no
842,50,3,2,3,1,3,3,2,7,5,1,0,2,no
843,53,1,3,7,2,3,1,2,7,5,2,0,2,no
844,44,1,1,4,2,3,1,2,7,5,1,0,2,no
845,53,2,2,3,2,3,3,2,7,5,1,0,2,no
846,24,8,3,4,1,1,1,2,7,5,1,0,2,no
847,34,1,3,4,1,3,1,2,7,5,1,0,2,no
848,40,10,2,6,1,3,1,2,7,5,3,0,2,no
849,57,5,1,7,1,3,1,2,7,5,1,0,2,no
850,43,12,2,1,2,3,1,2,7,5,1,0,2,no
851,31,2,2,2,2,1,1,2,7,5,1,0,2,no
852,31,8,2,2,1,3,1,2,7,5,2,0,2,no
853,31,2,2,2,2,3,1,2,7,5,1,0,2,no
854,45,4,2,1,2,3,1,2,7,5,2,0,2,no
855,38,1,2,7,1,1,1,2,7,5,2,0,2,no
856,41,3,2,7,1,3,1,2,7,5,1,0,2,yes
857,47,2,2,6,2,3,1,2,7,5,1,0,2,no
858,42,2,2,2,1,1,1,2,7,5,1,0,2,no
859,35,2,3,8,1,3,1,2,7,5,1,0,2,no
860,40,5,2,7,1,3,1,2,7,5,2,0,2,no
861,42,2,2,2,1,1,1,2,7,5,1,0,2,no
862,34,10,2,6,2,3,1,2,7,5,1,0,2,no
863,48,1,3,7,1,3,1,2,7,5,2,0,2,no
864,35,2,2,8,1,3,3,2,7,5,1,0,2,no
865,33,2,2,4,1,3,1,2,7,5,1,0,2,no
866,37,10,2,6,1,3,1,2,7,5,1,0,2,no
867,43,10,2,6,1,3,1,2,7,5,1,0,2,no
868,42,1,3,8,2,1,1,2,7,5,1,0,2,no
869,46,1,1,7,1,3,1,2,7,5,2,0,2,no
870,37,2,3,3,2,3,1,2,7,5,1,0,2,yes
871,40,2,2,4,1,3,1,2,7,5,1,0,2,no
872,40,2,2,4,1,3,1,2,7,5,1,0,2,no
873,59,3,1,4,2,3,1,2,7,5,1,0,2,no
874,43,10,3,7,1,1,1,2,7,5,1,0,2,no
875,44,2,2,2,1,3,3,2,7,5,1,0,2,no
876,44,2,2,1,1,3,1,2,7,5,1,0,2,yes
877,41,1,2,7,1,3,1,2,7,5,1,0,2,no
878,28,12,3,3,2,3,1,2,7,5,2,0,2,no
879,48,8,2,4,2,3,1,2,7,5,1,0,2,no
880,31,1,3,4,1,3,1,2,7,5,1,0,2,no
881,27,2,2,3,1,3,1,2,7,5,2,0,2,no
882,43,10,3,7,1,3,1,2,7,5,2,0,2,no
883,47,6,2,1,2,3,1,2,7,5,1,0,2,no
884,40,2,1,8,1,3,1,2,7,5,2,0,2,no
885,43,12,2,4,2,1,1,2,7,5,1,0,2,no
886,29,10,2,6,1,3,1,2,7,5,1,0,2,no
887,54,1,2,7,1,1,1,2,7,5,7,0,2,no
888,36,10,2,6,1,1,1,2,7,5,1,0,2,no
889,30,1,3,7,1,1,1,2,7,5,1,0,2,no
890,38,8,3,8,2,3,1,2,7,5,6,0,2,no
891,39,2,2,2,1,1,1,2,7,5,1,0,2,no
892,33,2,2,3,1,1,1,2,7,5,2,0,2,no
893,39,6,3,4,1,3,1,2,7,5,1,0,2,no
894,38,10,3,6,1,1,1,2,7,5,1,0,2,no
895,44,1,2,4,1,3,1,2,7,5,1,0,2,no
896,33,2,2,3,1,3,1,2,7,5,1,0,2,no
897,37,2,2,2,1,1,1,2,7,5,2,0,2,no
898,32,5,2,2,1,1,1,2,7,5,1,0,2,no
899,46,10,2,6,1,3,1,2,7,5,2,0,2,no
900,34,10,1,6,1,3,1,2,7,5,2,0,2,no
901,52,10,2,1,2,1,1,2,7,5,1,0,2,no
902,46,2,2,2,2,1,1,2,7,5,2,0,2,no
903,57,5,1,7,1,2,2,2,7,5,2,0,2,no
904,52,10,2,1,2,1,3,2,7,5,1,0,2,no
905,32,10,3,6,1,1,1,2,7,5,1,0,2,no
906,31,2,3,3,1,1,1,2,7,5,1,0,2,no
907,46,1,1,3,2,1,1,2,7,5,1,0,2,no
908,59,8,1,4,1,1,1,2,7,5,1,0,2,no
909,38,2,2,8,2,1,3,2,7,5,1,0,2,no
910,42,2,1,2,2,3,1,2,7,5,1,0,2,no
911,40,2,2,1,1,1,1,2,7,5,1,0,2,no
912,46,1,2,6,1,1,1,2,7,5,1,0,2,no
913,35,1,3,4,1,1,1,2,7,5,1,0,2,no
914,28,2,2,3,1,1,3,2,7,5,1,0,2,no
915,47,8,2,4,2,3,1,2,7,5,1,0,2,no
916,35,2,2,1,1,3,1,2,7,5,1,0,2,no
917,48,6,2,3,1,3,1,2,7,5,1,0,2,no
918,40,2,2,2,2,3,1,2,7,5,3,0,2,no
919,32,8,3,4,1,3,1,2,7,5,2,0,2,no
920,59,6,1,1,1,3,1,2,7,5,3,0,2,no
921,48,3,2,3,2,1,1,2,7,5,1,0,2,no
922,45,2,2,3,2,3,1,2,7,5,2,0,2,no
923,49,2,3,2,1,3,1,2,7,5,4,0,2,no
924,51,1,2,7,1,3,1,2,7,5,3,0,2,no
925,38,10,3,7,1,3,1,2,7,5,2,0,2,no
926,53,10,2,4,1,3,1,2,7,5,2,0,2,no
